"monster_id","owner_kind","owner_id","graph_kind","graph_index","target_skill_id","node_order","node_type_id","arg_1","arg_2","arg_3","arg_4","arg_5","arg_6","arg_7","arg_8","arg_9","arg_10","arg_11","arg_12","excludes_active_choice_id"
"ariel","Choice","ariel-d-trait-4","Plan","0","ariel-d","2","HitTargetCountBonus","1","","","","","","","","","","","",""
"ariel","Choice","ariel-d-trait-5","Plan","0","","1","StatusConditionalDamageTakenBonus","shield","0.1","","","","","","","","","","",""
"ariel","Choice","ariel-e-master-1","Effect","0","ariel-e","1","StatusModifier","","","","","","","","","","","","",""
"ariel","Choice","ariel-e-master-1","Effect","0","ariel-e","2","EffectTarget","AllAllies","Owner","Battlefield","","AppliedTargets","","","","","","","",""
"ariel","Choice","ariel-e-master-1","Effect","0","ariel-e","3","EffectLifetime","5","","","","","","","","","","","",""
"ariel","Choice","ariel-e-master-1","Effect","0","ariel-e","4","StatusDamageTakenBonus","-0.18","","","","","","","","","","","",""
"ariel","Choice","ariel-e-master-2","Plan","0","ariel-e","1","ShieldAmountMultiplier","0.7","","","","","","","","","","","",""
"ariel","Choice","ariel-e-master-2","Plan","0","","2","DamageMultiplier","1.7","","","","","","","","","","","",""
"ariel","Choice","ariel-e-trait-1","Plan","0","","1","DamageMultiplier","1.3","","","","","","","","","","","",""
"ariel","Choice","ariel-e-trait-2","Plan","0","ariel-e","1","ShieldAmountMultiplier","1.3","","","","","","","","","","","",""
"ariel","Choice","ariel-e-trait-3","Plan","0","","1","CooldownMultiplier","0.8","","","","","","","","","","","",""
"ariel","Choice","ariel-e-trait-4","Effect","0","ariel-e","1","EffectDamage","Holy","58","2.4","0.5","","","","","","","","",""
"ariel","Choice","ariel-e-trait-4","Effect","0","ariel-e","2","EffectTarget","","","Battlefield","","","","","","","","","",""
"ariel","Choice","ariel-e-trait-4","Effect","0","ariel-e","3","ConditionStatus","holy-exposure","Enemy","","1","","","","","","","","",""
"ariel","Choice","ariel-e-trait-5","Effect","0","ariel-e","1","EffectExtendStatusDuration","shield","","","","","","","","","","","",""
"ariel","Choice","ariel-e-trait-5","Effect","0","ariel-e","2","EffectTarget","AllAllies","Owner","Battlefield","","AppliedTargets","","","","","","","",""
"ariel","Choice","ariel-e-trait-5","Effect","0","ariel-e","3","EffectLifetime","3","","","","","","","","","","","",""
"ariel","Choice","ariel-e-trait-5","Plan","0","","1","DurationBonus","3","","","","","","","","","","","",""
"ariel","Skill","ariel-c","Effect","0","ariel-c","1","ApplyStatus","blessing","","","","","","","","","","","","ariel-c-master-1"
"ariel","Skill","ariel-c","Effect","0","ariel-c","2","EffectTarget","AllAllies","Owner","Battlefield","","AppliedTargets","","","","","","","",""
"ariel","Skill","ariel-c","Effect","0","ariel-c","3","EffectVisual","Assets/Prefab/Skill/Ariel/Ariel_C-Buff.prefab","","","","","","","","","","","",""
"ariel","Skill","ariel-c","Effect","0","ariel-c","4","EffectLifetime","4","","","","","","","","","","","",""
"ariel","Skill","ariel-c","Effect","0","ariel-c","5","StatusActionSpeedBonus","0.12","","","","","","","","","","","",""
"ariel","Skill","ariel-e","Effect","0","ariel-e","1","ApplyShield","50","1.6","","","","","","","","","","",""
"ariel","Skill","ariel-e","Effect","0","ariel-e","2","EffectTarget","AllAllies","Owner","Battlefield","","AppliedTargets","","","","","","","",""
"ariel","Skill","ariel-e","Effect","0","ariel-e","3","EffectVisual","Assets/Prefab/Skill/Ariel/Ariel_B.prefab","","","","","","","","","","","",""
"ariel","Skill","ariel-e","Effect","0","ariel-e","4","EffectLifetime","6","","","","","","","","","","","",""
